Geothite_avg - Data, Corrected, Resampled on common wavenumber scale

nushift=     -3.10000  cm-1
FWHM_resolution:      10.0000  cm-1
H2O_Vol_mixing_ratio:   0.00790000

     Wvnmbr     Wvl(um)    SpecData    H2O_Model    NulledSpec     IG_Nulled     Ratio
    5934.000   1.68520    1.7318e-03    1.0000e+00    1.7318e-03    5.8333e-03    2.9688e-01
    5935.000   1.68492    1.7306e-03    1.0000e+00    1.7306e-03    5.8261e-03    2.9704e-01
    5936.000   1.68464    1.7276e-03    1.0000e+00    1.7276e-03    5.8191e-03    2.9688e-01
    5937.000   1.68435    1.7258e-03    1.0000e+00    1.7258e-03    5.8131e-03    2.9688e-01
    5938.000   1.68407    1.7237e-03    1.0000e+00    1.7237e-03    5.8077e-03    2.9680e-01
    5939.000   1.68379    1.7209e-03    1.0000e+00    1.7209e-03    5.8030e-03    2.9656e-01
    5940.000   1.68350    1.7181e-03    1.0000e+00    1.7181e-03    5.7980e-03    2.9633e-01
    5941.000   1.68322    1.7161e-03    1.0000e+00    1.7161e-03    5.7927e-03    2.9626e-01
    5942.000   1.68293    1.7139e-03    1.0000e+00    1.7139e-03    5.7866e-03    2.9618e-01
    5943.000   1.68265    1.7134e-03    1.0000e+00    1.7134e-03    5.7811e-03    2.9639e-01
    5944.000   1.68237    1.7144e-03    1.0000e+00    1.7144e-03    5.7756e-03    2.9684e-01
    5945.000   1.68209    1.7145e-03    1.0000e+00    1.7145e-03    5.7703e-03    2.9713e-01
    5946.000   1.68180    1.7128e-03    1.0000e+00    1.7128e-03    5.7648e-03    2.9711e-01
    5947.000   1.68152    1.7091e-03    1.0000e+00    1.7091e-03    5.7594e-03    2.9674e-01
    5948.000   1.68124    1.7061e-03    1.0000e+00    1.7061e-03    5.7522e-03    2.9660e-01
    5949.000   1.68095    1.7041e-03    1.0000e+00    1.7041e-03    5.7463e-03    2.9655e-01
    5950.000   1.68067    1.7030e-03    1.0000e+00    1.7030e-03    5.7405e-03    2.9666e-01
    5951.000   1.68039    1.7037e-03    1.0000e+00    1.7037e-03    5.7354e-03    2.9705e-01
    5952.000   1.68011    1.7034e-03    1.0000e+00    1.7034e-03    5.7299e-03    2.9728e-01
    5953.000   1.67983    1.7037e-03    1.0000e+00    1.7037e-03    5.7232e-03    2.9768e-01
    5954.000   1.67954    1.7019e-03    1.0000e+00    1.7019e-03    5.7180e-03    2.9763e-01
    5955.000   1.67926    1.6983e-03    1.0000e+00    1.6983e-03    5.7137e-03    2.9723e-01
    5956.000   1.67898    1.6949e-03    1.0000e+00    1.6949e-03    5.7094e-03    2.9686e-01
    5957.000   1.67870    1.6931e-03    1.0000e+00    1.6931e-03    5.7041e-03    2.9681e-01
    5958.000   1.67842    1.6923e-03    1.0000e+00    1.6923e-03    5.6979e-03    2.9701e-01
    5959.000   1.67813    1.6919e-03    1.0000e+00    1.6919e-03    5.6922e-03    2.9724e-01
    5960.000   1.67785    1.6913e-03    1.0000e+00    1.6913e-03    5.6863e-03    2.9744e-01
    5961.000   1.67757    1.6908e-03    1.0000e+00    1.6908e-03    5.6803e-03    2.9766e-01
    5962.000   1.67729    1.6887e-03    1.0000e+00    1.6887e-03    5.6740e-03    2.9761e-01
    5963.000   1.67701    1.6862e-03    1.0000e+00    1.6862e-03    5.6685e-03    2.9746e-01
    5964.000   1.67673    1.6817e-03    1.0000e+00    1.6817e-03    5.6640e-03    2.9691e-01
    5965.000   1.67645    1.6801e-03    1.0000e+00    1.6801e-03    5.6593e-03    2.9687e-01
    5966.000   1.67616    1.6793e-03    1.0000e+00    1.6793e-03    5.6532e-03    2.9706e-01
    5967.000   1.67588    1.6814e-03    1.0000e+00    1.6814e-03    5.6451e-03    2.9785e-01
    5968.000   1.67560    1.6806e-03    1.0000e+00    1.6806e-03    5.6379e-03    2.9808e-01
    5969.000   1.67532    1.6787e-03    1.0000e+00    1.6787e-03    5.6301e-03    2.9816e-01
    5970.000   1.67504    1.6752e-03    1.0000e+00    1.6752e-03    5.6240e-03    2.9787e-01
    5971.000   1.67476    1.6720e-03    1.0000e+00    1.6720e-03    5.6183e-03    2.9760e-01
    5972.000   1.67448    1.6689e-03    1.0000e+00    1.6689e-03    5.6130e-03    2.9733e-01
    5973.000   1.67420    1.6662e-03    1.0000e+00    1.6662e-03    5.6084e-03    2.9709e-01
    5974.000   1.67392    1.6642e-03    1.0000e+00    1.6642e-03    5.6036e-03    2.9700e-01
    5975.000   1.67364    1.6635e-03    1.0000e+00    1.6635e-03    5.5992e-03    2.9709e-01
    5976.000   1.67336    1.6629e-03    1.0000e+00    1.6629e-03    5.5935e-03    2.9729e-01
    5977.000   1.67308    1.6626e-03    1.0000e+00    1.6626e-03    5.5872e-03    2.9757e-01
    5978.000   1.67280    1.6618e-03    1.0000e+00    1.6618e-03    5.5809e-03    2.9776e-01
    5979.000   1.67252    1.6612e-03    1.0000e+00    1.6612e-03    5.5744e-03    2.9801e-01
    5980.000   1.67224    1.6603e-03    1.0000e+00    1.6603e-03    5.5681e-03    2.9819e-01
    5981.000   1.67196    1.6593e-03    1.0000e+00    1.6593e-03    5.5612e-03    2.9837e-01
    5982.000   1.67168    1.6584e-03    1.0000e+00    1.6584e-03    5.5553e-03    2.9852e-01
    5983.000   1.67140    1.6569e-03    1.0000e+00    1.6569e-03    5.5504e-03    2.9852e-01
    5984.000   1.67112    1.6564e-03    1.0000e+00    1.6564e-03    5.5462e-03    2.9865e-01
    5985.000   1.67084    1.6545e-03    1.0000e+00    1.6545e-03    5.5417e-03    2.9855e-01
    5986.000   1.67056    1.6509e-03    1.0000e+00    1.6509e-03    5.5373e-03    2.9815e-01
    5987.000   1.67029    1.6487e-03    1.0000e+00    1.6487e-03    5.5333e-03    2.9796e-01
    5988.000   1.67001    1.6459e-03    1.0000e+00    1.6459e-03    5.5292e-03    2.9768e-01
    5989.000   1.66973    1.6433e-03    1.0000e+00    1.6433e-03    5.5258e-03    2.9740e-01
    5990.000   1.66945    1.6412e-03    1.0000e+00    1.6412e-03    5.5213e-03    2.9725e-01
    5991.000   1.66917    1.6384e-03    1.0000e+00    1.6384e-03    5.5164e-03    2.9701e-01
    5992.000   1.66889    1.6397e-03    1.0000e+00    1.6397e-03    5.5088e-03    2.9765e-01
    5993.000   1.66861    1.6387e-03    1.0000e+00    1.6387e-03    5.5024e-03    2.9782e-01
    5994.000   1.66833    1.6372e-03    1.0000e+00    1.6372e-03    5.4956e-03    2.9791e-01
    5995.000   1.66806    1.6348e-03    1.0000e+00    1.6348e-03    5.4906e-03    2.9774e-01
    5996.000   1.66778    1.6334e-03    1.0000e+00    1.6334e-03    5.4855e-03    2.9778e-01
    5997.000   1.66750    1.6338e-03    1.0000e+00    1.6338e-03    5.4804e-03    2.9812e-01
    5998.000   1.66722    1.6334e-03    1.0000e+00    1.6334e-03    5.4754e-03    2.9832e-01
    5999.000   1.66694    1.6334e-03    1.0000e+00    1.6334e-03    5.4695e-03    2.9863e-01
    6000.000   1.66667    1.6343e-03    1.0000e+00    1.6343e-03    5.4622e-03    2.9921e-01
    6001.000   1.66639    1.6335e-03    1.0000e+00    1.6335e-03    5.4554e-03    2.9942e-01
    6002.000   1.66611    1.6318e-03    1.0000e+00    1.6318e-03    5.4483e-03    2.9951e-01
    6003.000   1.66583    1.6312e-03    1.0000e+00    1.6312e-03    5.4415e-03    2.9976e-01
    6004.000   1.66556    1.6299e-03    1.0000e+00    1.6299e-03    5.4364e-03    2.9980e-01
    6005.000   1.66528    1.6296e-03    1.0000e+00    1.6296e-03    5.4320e-03    3.0000e-01
    6006.000   1.66500    1.6261e-03    1.0000e+00    1.6261e-03    5.4304e-03    2.9945e-01
    6007.000   1.66472    1.6237e-03    1.0000e+00    1.6237e-03    5.4273e-03    2.9917e-01
    6008.000   1.66445    1.6213e-03    1.0000e+00    1.6213e-03    5.4238e-03    2.9892e-01
    6009.000   1.66417    1.6209e-03    1.0000e+00    1.6209e-03    5.4193e-03    2.9910e-01
    6010.000   1.66389    1.6218e-03    1.0000e+00    1.6218e-03    5.4136e-03    2.9959e-01
    6011.000   1.66362    1.6258e-03    1.0000e+00    1.6258e-03    5.4082e-03    3.0061e-01
    6012.000   1.66334    1.6260e-03    1.0000e+00    1.6260e-03    5.4017e-03    3.0102e-01
    6013.000   1.66306    1.6249e-03    1.0000e+00    1.6249e-03    5.3940e-03    3.0125e-01
    6014.000   1.66279    1.6214e-03    1.0000e+00    1.6214e-03    5.3875e-03    3.0095e-01
    6015.000   1.66251    1.6186e-03    1.0000e+00    1.6186e-03    5.3820e-03    3.0074e-01
    6016.000   1.66223    1.6166e-03    1.0000e+00    1.6166e-03    5.3784e-03    3.0057e-01
    6017.000   1.66196    1.6134e-03    1.0000e+00    1.6134e-03    5.3742e-03    3.0022e-01
    6018.000   1.66168    1.6107e-03    1.0000e+00    1.6107e-03    5.3692e-03    2.9999e-01
    6019.000   1.66141    1.6077e-03    1.0000e+00    1.6077e-03    5.3632e-03    2.9976e-01
    6020.000   1.66113    1.6061e-03    1.0000e+00    1.6061e-03    5.3580e-03    2.9975e-01
    6021.000   1.66085    1.6057e-03    1.0000e+00    1.6057e-03    5.3541e-03    2.9991e-01
    6022.000   1.66058    1.6079e-03    1.0000e+00    1.6079e-03    5.3523e-03    3.0042e-01
    6023.000   1.66030    1.6082e-03    1.0000e+00    1.6082e-03    5.3497e-03    3.0062e-01
    6024.000   1.66003    1.6083e-03    1.0000e+00    1.6083e-03    5.3477e-03    3.0075e-01
    6025.000   1.65975    1.6068e-03    1.0000e+00    1.6068e-03    5.3422e-03    3.0078e-01
    6026.000   1.65948    1.6056e-03    1.0000e+00    1.6056e-03    5.3368e-03    3.0084e-01
    6027.000   1.65920    1.6047e-03    1.0000e+00    1.6047e-03    5.3298e-03    3.0107e-01
    6028.000   1.65893    1.6026e-03    1.0000e+00    1.6026e-03    5.3254e-03    3.0094e-01
    6029.000   1.65865    1.6010e-03    1.0000e+00    1.6010e-03    5.3208e-03    3.0090e-01
    6030.000   1.65837    1.5995e-03    1.0000e+00    1.5995e-03    5.3166e-03    3.0084e-01
    6031.000   1.65810    1.5987e-03    1.0000e+00    1.5987e-03    5.3116e-03    3.0098e-01
    6032.000   1.65782    1.5975e-03    1.0000e+00    1.5975e-03    5.3066e-03    3.0104e-01
    6033.000   1.65755    1.5961e-03    1.0000e+00    1.5961e-03    5.3015e-03    3.0107e-01
    6034.000   1.65728    1.5943e-03    1.0000e+00    1.5943e-03    5.2966e-03    3.0099e-01
    6035.000   1.65700    1.5916e-03    1.0000e+00    1.5916e-03    5.2921e-03    3.0076e-01
    6036.000   1.65673    1.5901e-03    1.0000e+00    1.5901e-03    5.2854e-03    3.0086e-01
    6037.000   1.65645    1.5897e-03    1.0000e+00    1.5897e-03    5.2808e-03    3.0103e-01
    6038.000   1.65618    1.5911e-03    1.0000e+00    1.5911e-03    5.2769e-03    3.0153e-01
    6039.000   1.65590    1.5902e-03    1.0000e+00    1.5902e-03    5.2741e-03    3.0150e-01
    6040.000   1.65563    1.5892e-03    1.0000e+00    1.5892e-03    5.2707e-03    3.0152e-01
    6041.000   1.65536    1.5871e-03    1.0000e+00    1.5871e-03    5.2660e-03    3.0138e-01
    6042.000   1.65508    1.5856e-03    1.0000e+00    1.5856e-03    5.2615e-03    3.0135e-01
    6043.000   1.65481    1.5847e-03    1.0000e+00    1.5847e-03    5.2571e-03    3.0144e-01
    6044.000   1.65453    1.5833e-03    1.0000e+00    1.5833e-03    5.2519e-03    3.0147e-01
    6045.000   1.65426    1.5818e-03    1.0000e+00    1.5818e-03    5.2479e-03    3.0141e-01
    6046.000   1.65399    1.5802e-03    1.0000e+00    1.5802e-03    5.2448e-03    3.0129e-01
    6047.000   1.65371    1.5786e-03    1.0000e+00    1.5786e-03    5.2409e-03    3.0120e-01
    6048.000   1.65344    1.5775e-03    1.0000e+00    1.5775e-03    5.2361e-03    3.0128e-01
    6049.000   1.65317    1.5773e-03    1.0000e+00    1.5773e-03    5.2298e-03    3.0161e-01
    6050.000   1.65289    1.5765e-03    1.0000e+00    1.5765e-03    5.2243e-03    3.0176e-01
    6051.000   1.65262    1.5748e-03    1.0000e+00    1.5748e-03    5.2197e-03    3.0170e-01
    6052.000   1.65235    1.5719e-03    1.0000e+00    1.5719e-03    5.2163e-03    3.0133e-01
    6053.000   1.65207    1.5698e-03    1.0000e+00    1.5698e-03    5.2124e-03    3.0117e-01
    6054.000   1.65180    1.5678e-03    1.0000e+00    1.5678e-03    5.2087e-03    3.0100e-01
    6055.000   1.65153    1.5657e-03    1.0000e+00    1.5657e-03    5.2058e-03    3.0076e-01
    6056.000   1.65126    1.5647e-03    1.0000e+00    1.5647e-03    5.2014e-03    3.0083e-01
    6057.000   1.65098    1.5641e-03    1.0000e+00    1.5641e-03    5.1971e-03    3.0095e-01
    6058.000   1.65071    1.5642e-03    1.0000e+00    1.5642e-03    5.1899e-03    3.0139e-01
    6059.000   1.65044    1.5645e-03    1.0000e+00    1.5645e-03    5.1834e-03    3.0183e-01
    6060.000   1.65016    1.5648e-03    1.0000e+00    1.5648e-03    5.1768e-03    3.0228e-01
    6061.000   1.64989    1.5643e-03    1.0000e+00    1.5643e-03    5.1716e-03    3.0248e-01
    6062.000   1.64962    1.5635e-03    1.0000e+00    1.5635e-03    5.1663e-03    3.0264e-01
    6063.000   1.64935    1.5612e-03    1.0000e+00    1.5612e-03    5.1612e-03    3.0249e-01
    6064.000   1.64908    1.5600e-03    1.0000e+00    1.5600e-03    5.1564e-03    3.0254e-01
    6065.000   1.64880    1.5596e-03    1.0000e+00    1.5596e-03    5.1513e-03    3.0275e-01
    6066.000   1.64853    1.5568e-03    1.0000e+00    1.5568e-03    5.1476e-03    3.0243e-01
    6067.000   1.64826    1.5543e-03    1.0000e+00    1.5543e-03    5.1438e-03    3.0216e-01
    6068.000   1.64799    1.5505e-03    1.0000e+00    1.5505e-03    5.1401e-03    3.0165e-01
    6069.000   1.64772    1.5491e-03    1.0000e+00    1.5491e-03    5.1365e-03    3.0159e-01
    6070.000   1.64745    1.5478e-03    1.0000e+00    1.5478e-03    5.1322e-03    3.0158e-01
    6071.000   1.64718    1.5469e-03    1.0000e+00    1.5469e-03    5.1273e-03    3.0169e-01
    6072.000   1.64690    1.5466e-03    1.0000e+00    1.5466e-03    5.1224e-03    3.0193e-01
    6073.000   1.64663    1.5451e-03    1.0000e+00    1.5451e-03    5.1175e-03    3.0193e-01
    6074.000   1.64636    1.5430e-03    1.0000e+00    1.5430e-03    5.1125e-03    3.0180e-01
    6075.000   1.64609    1.5402e-03    1.0000e+00    1.5402e-03    5.1082e-03    3.0152e-01
    6076.000   1.64582    1.5361e-03    1.0000e+00    1.5361e-03    5.1038e-03    3.0098e-01
    6077.000   1.64555    1.5352e-03    1.0000e+00    1.5352e-03    5.1019e-03    3.0090e-01
    6078.000   1.64528    1.5334e-03    1.0000e+00    1.5334e-03    5.0981e-03    3.0077e-01
    6079.000   1.64501    1.5324e-03    1.0000e+00    1.5324e-03    5.0937e-03    3.0083e-01
    6080.000   1.64474    1.5290e-03    1.0000e+00    1.5290e-03    5.0875e-03    3.0053e-01
    6081.000   1.64447    1.5263e-03    1.0000e+00    1.5263e-03    5.0834e-03    3.0024e-01
    6082.000   1.64420    1.5230e-03    1.0000e+00    1.5230e-03    5.0808e-03    2.9976e-01
    6083.000   1.64393    1.5245e-03    1.0000e+00    1.5245e-03    5.0787e-03    3.0018e-01
    6084.000   1.64366    1.5249e-03    1.0000e+00    1.5249e-03    5.0755e-03    3.0045e-01
    6085.000   1.64339    1.5271e-03    1.0000e+00    1.5271e-03    5.0710e-03    3.0114e-01
    6086.000   1.64312    1.5274e-03    1.0000e+00    1.5274e-03    5.0669e-03    3.0144e-01
    6087.000   1.64285    1.5258e-03    1.0000e+00    1.5258e-03    5.0625e-03    3.0139e-01
    6088.000   1.64258    1.5254e-03    1.0000e+00    1.5254e-03    5.0579e-03    3.0159e-01
    6089.000   1.64231    1.5238e-03    1.0000e+00    1.5238e-03    5.0531e-03    3.0155e-01
    6090.000   1.64204    1.5206e-03    1.0000e+00    1.5206e-03    5.0477e-03    3.0125e-01
    6091.000   1.64177    1.5208e-03    1.0000e+00    1.5208e-03    5.0431e-03    3.0155e-01
    6092.000   1.64150    1.5202e-03    1.0000e+00    1.5202e-03    5.0380e-03    3.0174e-01
    6093.000   1.64123    1.5211e-03    1.0000e+00    1.5211e-03    5.0324e-03    3.0226e-01
    6094.000   1.64096    1.5187e-03    1.0000e+00    1.5187e-03    5.0272e-03    3.0210e-01
    6095.000   1.64069    1.5167e-03    1.0000e+00    1.5167e-03    5.0227e-03    3.0196e-01
    6096.000   1.64042    1.5144e-03    1.0000e+00    1.5144e-03    5.0197e-03    3.0169e-01
    6097.000   1.64015    1.5129e-03    1.0000e+00    1.5129e-03    5.0152e-03    3.0167e-01
    6098.000   1.63988    1.5118e-03    1.0000e+00    1.5118e-03    5.0102e-03    3.0174e-01
    6099.000   1.63961    1.5114e-03    1.0000e+00    1.5114e-03    5.0052e-03    3.0197e-01
    6100.000   1.63934    1.5107e-03    1.0000e+00    1.5107e-03    5.0005e-03    3.0212e-01
    6101.000   1.63908    1.5098e-03    1.0000e+00    1.5098e-03    4.9961e-03    3.0219e-01
    6102.000   1.63881    1.5094e-03    1.0000e+00    1.5094e-03    4.9935e-03    3.0228e-01
    6103.000   1.63854    1.5097e-03    1.0000e+00    1.5097e-03    4.9906e-03    3.0250e-01
    6104.000   1.63827    1.5110e-03    1.0000e+00    1.5110e-03    4.9894e-03    3.0284e-01
    6105.000   1.63800    1.5123e-03    1.0000e+00    1.5123e-03    4.9852e-03    3.0336e-01
    6106.000   1.63773    1.5116e-03    1.0000e+00    1.5116e-03    4.9806e-03    3.0350e-01
    6107.000   1.63747    1.5087e-03    1.0000e+00    1.5087e-03    4.9750e-03    3.0326e-01
    6108.000   1.63720    1.5067e-03    1.0000e+00    1.5067e-03    4.9703e-03    3.0313e-01
    6109.000   1.63693    1.5036e-03    1.0000e+00    1.5036e-03    4.9655e-03    3.0282e-01
    6110.000   1.63666    1.5022e-03    1.0000e+00    1.5022e-03    4.9628e-03    3.0268e-01
    6111.000   1.63639    1.5006e-03    1.0000e+00    1.5006e-03    4.9592e-03    3.0260e-01
    6112.000   1.63613    1.4988e-03    1.0000e+00    1.4988e-03    4.9558e-03    3.0243e-01
    6113.000   1.63586    1.4981e-03    1.0000e+00    1.4981e-03    4.9513e-03    3.0257e-01
    6114.000   1.63559    1.4972e-03    1.0000e+00    1.4972e-03    4.9460e-03    3.0271e-01
    6115.000   1.63532    1.4967e-03    1.0000e+00    1.4967e-03    4.9394e-03    3.0302e-01
    6116.000   1.63506    1.4945e-03    1.0000e+00    1.4945e-03    4.9351e-03    3.0282e-01
    6117.000   1.63479    1.4927e-03    1.0000e+00    1.4927e-03    4.9311e-03    3.0272e-01
    6118.000   1.63452    1.4905e-03    1.0000e+00    1.4905e-03    4.9294e-03    3.0238e-01
    6119.000   1.63425    1.4892e-03    1.0000e+00    1.4892e-03    4.9262e-03    3.0230e-01
    6120.000   1.63399    1.4887e-03    1.0000e+00    1.4887e-03    4.9220e-03    3.0246e-01
    6121.000   1.63372    1.4875e-03    1.0000e+00    1.4875e-03    4.9183e-03    3.0245e-01
    6122.000   1.63345    1.4870e-03    1.0000e+00    1.4870e-03    4.9146e-03    3.0257e-01
    6123.000   1.63319    1.4869e-03    1.0000e+00    1.4869e-03    4.9113e-03    3.0276e-01
    6124.000   1.63292    1.4875e-03    1.0000e+00    1.4875e-03    4.9063e-03    3.0318e-01
    6125.000   1.63265    1.4870e-03    1.0000e+00    1.4870e-03    4.9022e-03    3.0334e-01
    6126.000   1.63239    1.4857e-03    1.0000e+00    1.4857e-03    4.8982e-03    3.0331e-01
    6127.000   1.63212    1.4849e-03    1.0000e+00    1.4849e-03    4.8933e-03    3.0346e-01
    6128.000   1.63185    1.4847e-03    1.0000e+00    1.4847e-03    4.8898e-03    3.0364e-01
    6129.000   1.63159    1.4857e-03    1.0000e+00    1.4857e-03    4.8866e-03    3.0404e-01
    6130.000   1.63132    1.4866e-03    1.0000e+00    1.4866e-03    4.8834e-03    3.0442e-01
    6131.000   1.63106    1.4878e-03    1.0000e+00    1.4878e-03    4.8819e-03    3.0476e-01
    6132.000   1.63079    1.4880e-03    1.0000e+00    1.4880e-03    4.8760e-03    3.0516e-01
    6133.000   1.63052    1.4866e-03    1.0000e+00    1.4866e-03    4.8713e-03    3.0518e-01
    6134.000   1.63026    1.4836e-03    1.0000e+00    1.4836e-03    4.8665e-03    3.0485e-01
    6135.000   1.62999    1.4794e-03    1.0000e+00    1.4794e-03    4.8618e-03    3.0429e-01
    6136.000   1.62973    1.4771e-03    1.0000e+00    1.4771e-03    4.8570e-03    3.0411e-01
    6137.000   1.62946    1.4758e-03    1.0000e+00    1.4758e-03    4.8511e-03    3.0421e-01
    6138.000   1.62920    1.4751e-03    1.0000e+00    1.4751e-03    4.8470e-03    3.0433e-01
    6139.000   1.62893    1.4743e-03    1.0000e+00    1.4743e-03    4.8428e-03    3.0444e-01
    6140.000   1.62866    1.4728e-03    1.0000e+00    1.4728e-03    4.8389e-03    3.0437e-01
    6141.000   1.62840    1.4716e-03    1.0000e+00    1.4716e-03    4.8344e-03    3.0439e-01
    6142.000   1.62813    1.4706e-03    1.0000e+00    1.4706e-03    4.8294e-03    3.0452e-01
    6143.000   1.62787    1.4695e-03    1.0000e+00    1.4695e-03    4.8240e-03    3.0463e-01
    6144.000   1.62760    1.4680e-03    1.0000e+00    1.4680e-03    4.8205e-03    3.0453e-01
    6145.000   1.62734    1.4662e-03    1.0000e+00    1.4662e-03    4.8186e-03    3.0428e-01
    6146.000   1.62707    1.4647e-03    1.0000e+00    1.4647e-03    4.8165e-03    3.0410e-01
    6147.000   1.62681    1.4638e-03    1.0000e+00    1.4638e-03    4.8132e-03    3.0412e-01
    6148.000   1.62655    1.4641e-03    1.0000e+00    1.4641e-03    4.8079e-03    3.0452e-01
    6149.000   1.62628    1.4632e-03    1.0000e+00    1.4632e-03    4.8034e-03    3.0463e-01
    6150.000   1.62602    1.4623e-03    1.0000e+00    1.4623e-03    4.8000e-03    3.0465e-01
    6151.000   1.62575    1.4610e-03    1.0000e+00    1.4610e-03    4.7987e-03    3.0445e-01
    6152.000   1.62549    1.4596e-03    1.0000e+00    1.4596e-03    4.7952e-03    3.0439e-01
    6153.000   1.62522    1.4578e-03    1.0000e+00    1.4578e-03    4.7914e-03    3.0426e-01
    6154.000   1.62496    1.4603e-03    1.0000e+00    1.4603e-03    4.7837e-03    3.0527e-01
    6155.000   1.62470    1.4619e-03    1.0000e+00    1.4619e-03    4.7788e-03    3.0591e-01
    6156.000   1.62443    1.4660e-03    1.0000e+00    1.4660e-03    4.7752e-03    3.0700e-01
    6157.000   1.62417    1.4634e-03    1.0000e+00    1.4634e-03    4.7722e-03    3.0666e-01
    6158.000   1.62390    1.4616e-03    1.0000e+00    1.4616e-03    4.7688e-03    3.0649e-01
    6159.000   1.62364    1.4584e-03    1.0000e+00    1.4584e-03    4.7643e-03    3.0612e-01
    6160.000   1.62338    1.4573e-03    1.0000e+00    1.4573e-03    4.7620e-03    3.0602e-01
    6161.000   1.62311    1.4568e-03    1.0000e+00    1.4568e-03    4.7588e-03    3.0613e-01
    6162.000   1.62285    1.4578e-03    1.0000e+00    1.4578e-03    4.7548e-03    3.0659e-01
    6163.000   1.62259    1.4569e-03    1.0000e+00    1.4569e-03    4.7513e-03    3.0664e-01
    6164.000   1.62232    1.4558e-03    1.0000e+00    1.4558e-03    4.7474e-03    3.0665e-01
    6165.000   1.62206    1.4514e-03    1.0000e+00    1.4514e-03    4.7432e-03    3.0599e-01
    6166.000   1.62180    1.4485e-03    1.0000e+00    1.4485e-03    4.7385e-03    3.0569e-01
    6167.000   1.62153    1.4455e-03    1.0000e+00    1.4455e-03    4.7325e-03    3.0544e-01
    6168.000   1.62127    1.4450e-03    1.0000e+00    1.4450e-03    4.7270e-03    3.0570e-01
    6169.000   1.62101    1.4450e-03    1.0000e+00    1.4450e-03    4.7217e-03    3.0602e-01
    6170.000   1.62075    1.4461e-03    1.0000e+00    1.4461e-03    4.7157e-03    3.0667e-01
    6171.000   1.62048    1.4464e-03    1.0000e+00    1.4464e-03    4.7127e-03    3.0691e-01
    6172.000   1.62022    1.4464e-03    1.0000e+00    1.4464e-03    4.7084e-03    3.0719e-01
    6173.000   1.61996    1.4456e-03    1.0000e+00    1.4456e-03    4.7034e-03    3.0736e-01
    6174.000   1.61970    1.4454e-03    1.0000e+00    1.4454e-03    4.6995e-03    3.0757e-01
    6175.000   1.61943    1.4453e-03    1.0000e+00    1.4453e-03    4.6946e-03    3.0786e-01
    6176.000   1.61917    1.4465e-03    1.0000e+00    1.4465e-03    4.6938e-03    3.0818e-01
    6177.000   1.61891    1.4465e-03    1.0000e+00    1.4465e-03    4.6909e-03    3.0836e-01
    6178.000   1.61865    1.4463e-03    1.0000e+00    1.4463e-03    4.6872e-03    3.0855e-01
    6179.000   1.61838    1.4447e-03    1.0000e+00    1.4447e-03    4.6829e-03    3.0849e-01
    6180.000   1.61812    1.4427e-03    1.0000e+00    1.4427e-03    4.6786e-03    3.0835e-01
    6181.000   1.61786    1.4398e-03    1.0000e+00    1.4398e-03    4.6747e-03    3.0799e-01
    6182.000   1.61760    1.4386e-03    1.0000e+00    1.4386e-03    4.6692e-03    3.0811e-01
    6183.000   1.61734    1.4376e-03    1.0000e+00    1.4376e-03    4.6648e-03    3.0819e-01
    6184.000   1.61708    1.4383e-03    1.0000e+00    1.4383e-03    4.6619e-03    3.0851e-01
    6185.000   1.61681    1.4380e-03    1.0000e+00    1.4380e-03    4.6570e-03    3.0878e-01
    6186.000   1.61655    1.4372e-03    1.0000e+00    1.4372e-03    4.6519e-03    3.0895e-01
    6187.000   1.61629    1.4349e-03    1.0000e+00    1.4349e-03    4.6456e-03    3.0887e-01
    6188.000   1.61603    1.4330e-03    1.0000e+00    1.4330e-03    4.6404e-03    3.0881e-01
    6189.000   1.61577    1.4302e-03    1.0000e+00    1.4302e-03    4.6374e-03    3.0841e-01
    6190.000   1.61551    1.4289e-03    1.0000e+00    1.4289e-03    4.6306e-03    3.0857e-01
    6191.000   1.61525    1.4282e-03    1.0000e+00    1.4282e-03    4.6241e-03    3.0885e-01
    6192.000   1.61499    1.4281e-03    1.0000e+00    1.4281e-03    4.6157e-03    3.0940e-01
    6193.000   1.61473    1.4277e-03    1.0000e+00    1.4277e-03    4.6103e-03    3.0968e-01
    6194.000   1.61447    1.4278e-03    1.0000e+00    1.4278e-03    4.6065e-03    3.0995e-01
    6195.000   1.61421    1.4254e-03    1.0000e+00    1.4254e-03    4.6039e-03    3.0960e-01
    6196.000   1.61394    1.4240e-03    1.0000e+00    1.4240e-03    4.6003e-03    3.0954e-01
    6197.000   1.61368    1.4222e-03    1.0000e+00    1.4222e-03    4.5965e-03    3.0942e-01
    6198.000   1.61342    1.4225e-03    1.0000e+00    1.4225e-03    4.5922e-03    3.0977e-01
    6199.000   1.61316    1.4220e-03    1.0000e+00    1.4220e-03    4.5877e-03    3.0997e-01
    6200.000   1.61290    1.4218e-03    1.0000e+00    1.4218e-03    4.5832e-03    3.1022e-01
    6201.000   1.61264    1.4186e-03    1.0000e+00    1.4186e-03    4.5778e-03    3.0989e-01
    6202.000   1.61238    1.4165e-03    1.0000e+00    1.4165e-03    4.5731e-03    3.0974e-01
    6203.000   1.61212    1.4139e-03    1.0000e+00    1.4139e-03    4.5685e-03    3.0949e-01
    6204.000   1.61186    1.4123e-03    1.0000e+00    1.4123e-03    4.5650e-03    3.0937e-01
